Ьрђх№шры;;;;Ъ№рђъшщ ђхъёђ ьрђх№шрыр;;;;;Ч-ф;Шьџ 1
бъыф;ТФт;Ю;ФюъѓьЬђ№;;Яюч.;Ф/я№ютюфъш;Ъюы-тю т ХШ ттюфр;ХШТ;;
;;;;;;;;;;
3697643/;;;;MPL CLIP, яюфњхь 0 ьь, ё/т  173L8100;;;;;1100;жхэђ№.ёъырф-дшх№р
1100;643;;4900405177;;91;19.02.2016;-6000;ив;;
1100;643;;4900403664;;47;16.02.2016;-1000;ив;;
1100;643;;4900403499;;88;16.02.2016;-2000;ив;;
1100;643;;4900403206;;139;15.02.2016;-1500;ив;;
1100;643;;4900403162;;22;15.02.2016;-500;ив;;
1100;643;;4900402566;;101;12.02.2016;-500;ив;;
1100;643;;4900402573;;77;12.02.2016;-2000;ив;;
1100;643;;4900402573;;76;12.02.2016;-3000;ив;;
1100;643;;4900401501;;55;10.02.2016;-2500;ив;;
1100;643;;4900401541;;209;10.02.2016;-5000;ив;;
1100;643;;4900400950;;73;09.02.2016;-1500;ив;;
1100;643;;4900400729;;113;08.02.2016;-500;ив;;
1100;643;;4900400765;;80;08.02.2016;-500;ив;;
1100;643;;4900400780;;48;08.02.2016;-500;ив;;
1100;643;;4900400417;;178;08.02.2016;-1500;ив;;
1100;643;;4900400453;;35;08.02.2016;-1000;ив;;
1100;643;;4900400140;;121;05.02.2016;-6000;ив;;
1100;643;;4900400174;;49;05.02.2016;-500;ив;;
1100;101;;5000023975;;55;05.02.2016;36 000;ив;;
1100;643;;4900399603;;83;04.02.2016;-2500;ив;;
1100;643;;4900399620;;115;04.02.2016;-2000;ив;;
1100;643;;4900399637;;95;04.02.2016;-500;ив;;
1100;643;;4900398213;;58;01.02.2016;-500;ив;;
1100;643;;4900397307;;73;29.01.2016;-2500;ив;;
1100;643;;4900397307;;72;29.01.2016;-2500;ив;;
1100;643;;4900397742;;44;29.01.2016;-1500;ив;;
1100;643;;4900396504;;214;27.01.2016;-8500;ив;;
1100;643;;4900395855;;194;26.01.2016;-1500;ив;;
1100;643;;4900395489;;100;25.01.2016;-500;ив;;
1100;643;;4900394986;;137;22.01.2016;-500;ив;;
1100;643;;4900394710;;119;22.01.2016;-5000;ив;;
1100;643;;4900394710;;120;22.01.2016;-1000;ив;;
1100;643;;4900393918;;91;20.01.2016;-3500;ив;;
1100;643;;4900393219;;78;19.01.2016;-3000;ив;;
1100;643;;4900393008;;27;19.01.2016;-500;ив;;
1100;643;;4900393004;;62;19.01.2016;-1000;ив;;
1100;101;;5000023578;;86;18.01.2016;32 500;ив;;
1100;643;;4900392522;;77;18.01.2016;-3000;ив;;
1100;643;;4900392258;;112;15.01.2016;-6000;ив;;
1100;643;;4900392270;;30;15.01.2016;-500;ив;;
1100;643;;4900390969;;64;13.01.2016;-2490;ив;;
1100;643;;4900391434;;264;13.01.2016;-1500;ив;;
1100;643;;4900391011;;263;13.01.2016;-1000;ив;;
1100;643;;4900390986;;70;13.01.2016;-500;ив;;
1100;643;;4900391434;;263;13.01.2016;-2000;ив;;
1100;643;;4900391011;;173;13.01.2016;-1000;ив;;
1100;701;;4900389762;;4;09.01.2016;490;ив;;
1100;643;;4900388978;;102;30.12.2015;-5000;ив;;
1100;643;;4900388563;;100;29.12.2015;-2500;ив;;
1100;643;;4900388142;;49;28.12.2015;-1000;ив;;
1100;643;;4900388057;;150;28.12.2015;-1500;ив;;
1100;643;;4900386967;;76;25.12.2015;-5000;ив;;
1100;643;;4900387364;;91;25.12.2015;-2500;ив;;
1100;643;;4900385596;;161;23.12.2015;-11000;ив;;
1100;643;;4900385596;;162;23.12.2015;-9000;ив;;
1100;643;;4900384814;;168;22.12.2015;-1000;ив;;
1100;101;;5000023149;;105;22.12.2015;14 500;ив;;
1100;643;;4900384307;;122;21.12.2015;-500;ив;;
1100;643;;4900384335;;61;21.12.2015;-1000;ив;;
1100;643;;4900384291;;50;21.12.2015;-500;ив;;
1100;643;;4900383269;;161;18.12.2015;-6000;ив;;
1100;643;;4900383679;;33;18.12.2015;-500;ив;;
1100;643;;4900383668;;85;18.12.2015;-500;ив;;
1100;643;;4900382156;;91;16.12.2015;-4500;ив;;
1100;643;;4900382126;;178;16.12.2015;-1000;ив;;
1100;643;;4900382143;;30;16.12.2015;-500;ив;;
1100;643;;4900382143;;31;16.12.2015;-500;ив;;
1100;643;;4900381331;;160;15.12.2015;-1500;ив;;
1100;643;;4900380906;;166;14.12.2015;-2000;ив;;
1100;643;;4900380921;;86;14.12.2015;-500;ив;;
1100;101;;5000022842;;95;11.12.2015;24 000;ив;;
1100;643;;4900380173;;97;11.12.2015;-2500;ив;;
1100;643;;4900379907;;97;11.12.2015;-5000;ив;;
1100;101;;5000022744;;168;09.12.2015;33 000;ив;;
1100;643;;4900378660;;255;09.12.2015;-1500;ив;;
1100;643;;4900378660;;254;09.12.2015;-2000;ив;;
1100;643;;4900377939;;158;08.12.2015;-4000;ив;;
1100;643;;4900377559;;86;07.12.2015;-500;ив;;
1100;643;;4900377424;;81;07.12.2015;-1000;ив;;
1100;643;;4900377550;;85;07.12.2015;-1000;ив;;
1100;643;;4900376841;;77;04.12.2015;-2000;ив;;
1100;643;;4900376820;;64;04.12.2015;-500;ив;;
1100;643;;4900376500;;111;04.12.2015;-7000;ив;;
1100;101;;5000022611;;72;03.12.2015;26 000;ив;;
1100;643;;4900376228;;43;03.12.2015;-1000;ив;;
1100;643;;4900375483;;68;02.12.2015;-500;ив;;
1100;643;;4900375509;;120;02.12.2015;-500;ив;;
1100;643;;4900375515;;73;02.12.2015;-1500;ив;;
1100;643;;4900374996;;121;01.12.2015;-3000;ив;;
1100;643;;4900375000;;14;01.12.2015;-500;ив;;
1100;643;;4900374370;;90;30.11.2015;-1000;ив;;
1100;101;;5000022454;;110;27.11.2015;14 500;ив;;
1100;643;;4900373716;;157;27.11.2015;-2000;ив;;
1100;643;;4900373353;;122;26.11.2015;-4500;ив;;
1100;643;;4900372434;;309;25.11.2015;-3500;ив;;
1100;643;;4900372434;;310;25.11.2015;-5500;ив;;
1100;643;;4900371914;;58;24.11.2015;-2000;ив;;
1100;643;;4900371450;;109;23.11.2015;-500;ив;;
1100;643;;4900371668;;133;23.11.2015;-1000;ив;;
1100;643;;4900371661;;82;23.11.2015;-500;ив;;
1100;643;;4900371104;;18;20.11.2015;-500;ив;;
1100;643;;4900371111;;82;20.11.2015;-1500;ив;;
1100;643;;4900370856;;141;20.11.2015;-5500;ив;;
1100;643;;4900370610;;21;19.11.2015;-1000;ив;;
1100;101;;5000022256;;123;18.11.2015;26 000;ив;;
1100;643;;4900369197;;141;17.11.2015;-3000;ив;;
1100;643;;4900369622;;66;17.11.2015;-3000;ив;;
1100;643;;4900369625;;112;17.11.2015;-500;ив;;
1100;643;;4900368851;;25;16.11.2015;-500;ив;;
1100;643;;4900368804;;123;16.11.2015;-500;ив;;
1100;643;;4900368395;;96;13.11.2015;-2000;ив;;
1100;643;;4900368398;;65;13.11.2015;-500;ив;;
1100;101;;5000022130;;44;12.11.2015;12 000;ив;;
1100;643;;4900367848;;95;12.11.2015;-6000;ив;;
1100;643;;4900367080;;211;11.11.2015;-2000;ив;;
1100;643;;4900367080;;210;11.11.2015;-11500;ив;;
1100;643;;4900366415;;50;10.11.2015;-500;ив;;
1100;643;;4900366415;;49;10.11.2015;-500;ив;;
1100;643;;4900366288;;104;10.11.2015;-2000;ив;;
1100;643;;4900365880;;62;09.11.2015;-500;ив;;
1100;643;;4900365932;;86;09.11.2015;-500;ив;;
1100;643;;4900365848;;53;09.11.2015;-500;ив;;
1100;643;;4900365017;;102;05.11.2015;-4500;ив;;
1100;101;;5000021874;;70;03.11.2015;34 000;ив;;
1100;643;;4900364187;;69;03.11.2015;-2000;ив;;
1100;643;;4900363806;;120;03.11.2015;-1500;ив;;
1100;643;;4900363575;;76;02.11.2015;-500;ив;;
1100;643;;4900363054;;143;30.10.2015;-500;ив;;
1100;643;;4900362651;;88;29.10.2015;-5000;ив;;
1100;643;;4900362036;;227;28.10.2015;-12000;ив;;
1100;643;;4900362036;;226;28.10.2015;-8000;ив;;
1100;643;;4900361171;;124;27.10.2015;-2000;ив;;
1100;643;;4900360636;;76;26.10.2015;-1000;ив;;
1100;643;;4900360818;;49;26.10.2015;-500;ив;;
1100;643;;4900361005;;76;26.10.2015;-500;ив;;
1100;643;;4900360650;;25;26.10.2015;-1500;ив;;
1100;643;;4900360513;;100;23.10.2015;-1000;ив;;
1100;643;;4900360516;;162;23.10.2015;-5500;ив;;
1100;643;;4900359831;;21;22.10.2015;-500;ив;;
1100;643;;4900359831;;79;22.10.2015;-500;ив;;
1100;101;;5000021672;;48;22.10.2015;12 000;ив;;
1100;643;;4900359018;;63;21.10.2015;-2500;ив;;
1100;643;;4900359033;;48;21.10.2015;-500;ив;;
1100;643;;4900359024;;32;21.10.2015;-500;ив;;
1100;643;;4900359090;;9;21.10.2015;-1000;ив;;
1100;101;;5000021662;;172;20.10.2015;30 000;ив;;
1100;101;;5000021603;;103;20.10.2015;12 500;ив;;
1100;643;;4900358587;;106;20.10.2015;-1500;ив;;
1100;643;;4900358349;;94;19.10.2015;-500;ив;;
1100;643;;4900358356;;82;19.10.2015;-500;ив;;
1100;643;;4900358009;;16;19.10.2015;-1000;ив;;
1100;643;;4900357884;;73;16.10.2015;-1500;ив;;
1100;643;;4900357484;;156;16.10.2015;-4500;ив;;
1100;643;;4900356763;;4;14.10.2015;-1500;ив;;
1100;643;;4900356754;;230;14.10.2015;-5500;ив;;
1100;643;;4900356754;;231;14.10.2015;-8500;ив;;
1100;643;;4900356763;;3;14.10.2015;-1500;ив;;
1100;643;;4900356003;;125;13.10.2015;-500;ив;;
1100;643;;4900355596;;86;12.10.2015;-2000;ив;;
1100;643;;4900355810;;53;12.10.2015;-500;ив;;
1100;643;;4900355767;;90;12.10.2015;-500;ив;;
1100;643;;4900355831;;57;12.10.2015;-500;ив;;
1100;643;;4900355306;;33;09.10.2015;-500;ив;;
1100;643;;4900355291;;116;09.10.2015;-7000;ив;;
1100;643;;4900353966;;95;07.10.2015;-1500;ив;;
1100;101;;5000021320;;145;07.10.2015;24 000;ив;;
1100;643;;4900353465;;116;06.10.2015;-3000;ив;;
1100;643;;4900353200;;145;05.10.2015;-500;ив;;
1100;643;;4900353219;;74;05.10.2015;-500;ив;;
1100;643;;4900352414;;92;02.10.2015;-3574;ив;;
1100;643;;4900352414;;91;02.10.2015;-4426;ив;;
1100;643;;4900352577;;103;02.10.2015;-926;ив;;
1100;101;;5000021191;;36;01.10.2015;10 000;ив;;
1100;901;;4900351401;;9;30.09.2015;-574;ив;;
1100;643;;4900351696;;215;30.09.2015;-14000;ив;;
1100;643;;4900351050;;132;29.09.2015;-2500;ив;;
1100;643;;4900351107;;26;29.09.2015;-500;ив;;
1100;643;;4900350704;;81;28.09.2015;-1000;ив;;
1100;643;;4900350241;;115;25.09.2015;-1000;ив;;
1100;643;;4900349931;;142;25.09.2015;-7000;ив;;
1100;101;;5000021040;;123;24.09.2015;27 000;ив;;
1100;643;;4900349595;;28;24.09.2015;-500;ив;;
1100;643;;4900348882;;89;23.09.2015;-500;ив;;
1100;643;;4900348882;;88;23.09.2015;-3500;ив;;
1100;643;;4900348916;;90;23.09.2015;-8000;ив;;
1100;643;;4900348702;;35;22.09.2015;-1000;ив;;
1100;643;;4900348201;;75;21.09.2015;-500;ив;;
1100;643;;4900348206;;131;21.09.2015;-500;ив;;
1100;101;;5000020940;;77;18.09.2015;24 000;ив;;
1100;643;;4900347634;;145;18.09.2015;-2000;ив;;
1100;643;;4900347526;;140;18.09.2015;-6000;ив;;
1100;643;;4900347526;;139;18.09.2015;-500;ив;;
1100;643;;4900346464;;272;16.09.2015;-5500;ив;;
1100;101;;5000020877;;121;16.09.2015;16 000;ив;;
1100;643;;4900346464;;273;16.09.2015;-11500;ив;;
1100;643;;4900345832;;112;15.09.2015;-2000;ив;;
1100;643;;4900345511;;85;14.09.2015;-500;ив;;
1100;643;;4900345043;;24;11.09.2015;-500;ив;;
1100;643;;4900344854;;126;11.09.2015;-4000;ив;;
1100;643;;4900345053;;71;11.09.2015;-1500;ив;;
1100;643;;4900345071;;106;11.09.2015;-1000;ив;;
1100;643;;4900345032;;30;11.09.2015;-500;ив;;
1100;643;;4900344020;;97;09.09.2015;-1500;ив;;
1100;643;;4900343260;;124;08.09.2015;-2000;ив;;
1100;643;;4900343335;;35;08.09.2015;-1000;ив;;
1100;643;;4900342881;;91;07.09.2015;-500;ив;;
1100;643;;4900342872;;63;07.09.2015;-500;ив;;
1100;643;;4900342461;;100;04.09.2015;-3000;ив;;
1100;643;;4900342100;;61;04.09.2015;-1000;ив;;
1100;643;;4900342148;;122;04.09.2015;-1000;ив;;
1100;643;;4900342148;;123;04.09.2015;-6000;ив;;
1100;643;;4900341253;;237;02.09.2015;-9000;ив;;
1100;101;;5000020607;;83;02.09.2015;13 500;ив;;
1100;643;;4900340387;;87;31.08.2015;-500;ив;;
1100;643;;4900339983;;29;28.08.2015;-1000;ив;;
1100;643;;4900339967;;111;28.08.2015;-1000;ив;;
1100;643;;4900339827;;129;28.08.2015;-5500;ив;;
1100;643;;4900339996;;62;28.08.2015;-1000;ив;;
1100;643;;4900338767;;48;26.08.2015;-500;ив;;
1100;643;;4900338786;;116;26.08.2015;-2000;ив;;
1100;643;;4900338197;;128;25.08.2015;-3500;ив;;
1100;643;;4900337826;;80;24.08.2015;-1000;ив;;
1100;643;;4900337356;;184;21.08.2015;-1000;ив;;
1100;643;;4900336998;;95;21.08.2015;-4500;ив;;
1100;643;;4900336207;;251;19.08.2015;-9500;ив;;
1100;643;;4900336207;;250;19.08.2015;-500;ив;;
1100;643;;4900336151;;53;19.08.2015;-1500;ив;;
1100;643;;4900335675;;142;18.08.2015;-3500;ив;;
1100;643;;4900335418;;79;18.08.2015;-1500;ив;;
1100;643;;4900335291;;136;17.08.2015;-500;ив;;
1100;643;;4900335318;;52;17.08.2015;-500;ив;;
1100;643;;4900335317;;124;17.08.2015;-1500;ив;;
1100;643;;4900334976;;18;17.08.2015;-1000;ив;;
1100;643;;4900334642;;138;14.08.2015;-5000;ив;;
1100;643;;4900334447;;45;14.08.2015;-500;ив;;
1100;643;;4900334805;;82;14.08.2015;-2000;ив;;
1100;643;;4900333720;;88;12.08.2015;-2500;ив;;
1100;643;;4900333712;;58;12.08.2015;-500;ив;;
1100;643;;4900332723;;75;11.08.2015;-500;ив;;
1100;643;;4900332722;;83;11.08.2015;-1000;ив;;
1100;101;;5000020152;;185;11.08.2015;12 000;ив;;
1100;643;;4900333266;;113;11.08.2015;-2500;ив;;
1100;643;;4900332363;;32;10.08.2015;-500;ив;;
1100;101;;5000020119;;82;07.08.2015;30 000;ив;;
1100;643;;4900331962;;116;07.08.2015;-3500;ив;;
1100;643;;4900332170;;141;07.08.2015;-1500;ив;;
1100;643;;4900331282;;285;06.08.2015;-4000;ив;;
1100;643;;4900330772;;137;05.08.2015;-500;ив;;
1100;643;;4900330244;;128;03.08.2015;-1000;ив;;
1100;643;;4900330252;;83;03.08.2015;-500;ив;;
1100;643;;4900330036;;183;03.08.2015;-2000;ив;;
1100;643;;4900330240;;45;03.08.2015;-500;ив;;
1100;643;;4900329740;;155;03.08.2015;-1500;ив;;
1100;643;;4900329740;;154;03.08.2015;-7000;ив;;
1100;101;;5000020005;;118;01.08.2015;42 000;ив;;
1100;643;;4900329278;;45;31.07.2015;-500;ив;;
1100;643;;4900328550;;99;29.07.2015;-1500;ив;;
1100;643;;4900328525;;22;29.07.2015;-1500;ив;;
1100;643;;4900328285;;55;29.07.2015;-500;ив;;
1100;643;;4900328592;;39;29.07.2015;-1000;ив;;
1100;643;;4900328089;;139;28.07.2015;-2000;ив;;
1100;643;;4900327587;;85;27.07.2015;-1000;ив;;
1100;643;;4900326977;;172;24.07.2015;-2000;ив;;
1100;101;;5000019823;;76;24.07.2015;40 500;ив;;
1100;643;;4900326751;;152;24.07.2015;-5500;ив;;
1100;643;;4900326111;;188;22.07.2015;-16500;ив;;
1100;643;;4900326111;;189;22.07.2015;-1500;ив;;
1100;643;;4900325421;;81;21.07.2015;-2000;ив;;
1100;643;;4900324933;;98;20.07.2015;-500;ив;;
1100;643;;4900325133;;83;20.07.2015;-500;ив;;
1100;643;;4900325126;;79;20.07.2015;-500;ив;;
1100;643;;4900324451;;40;17.07.2015;-1000;ив;;
1100;643;;4900324482;;85;17.07.2015;-4500;ив;;
1100;643;;4900324488;;50;17.07.2015;-4000;ив;;
1100;101;;5000019621;;92;16.07.2015;24 000;ив;;
1100;643;;4900323596;;85;15.07.2015;-1500;ив;;
1100;643;;4900323782;;176;15.07.2015;-1000;ив;;
1100;643;;4900323782;;177;15.07.2015;-4000;ив;;
1100;643;;4900323061;;160;14.07.2015;-2000;ив;;
1100;643;;4900322745;;107;13.07.2015;-500;ив;;
1100;643;;4900322673;;81;13.07.2015;-500;ив;;
1100;643;;4900322013;;193;10.07.2015;-1500;ив;;
1100;101;;5000019494;;49;10.07.2015;18 500;ив;;
1100;643;;4900322187;;35;10.07.2015;-500;ив;;
1100;643;;4900321998;;123;10.07.2015;-5000;ив;;
1100;643;;4900321998;;122;10.07.2015;-997;ив;;
1100;901;;4900320918;;48;08.07.2015;-3;ив;;
1100;643;;4900320878;;43;08.07.2015;-500;ив;;
1100;643;;4900320756;;127;07.07.2015;-1500;ив;;
1100;643;;4900320221;;63;06.07.2015;-500;ив;;
1100;643;;4900320236;;144;06.07.2015;-500;ив;;
1100;643;;4900320040;;64;06.07.2015;-500;ив;;
1100;643;;4900319692;;141;03.07.2015;-4000;ив;;
1100;643;;4900319798;;69;03.07.2015;-1500;ив;;
1100;643;;4900318826;;58;01.07.2015;-20000;ив;;
1100;101;;5000019316;;71;01.07.2015;15 000;ив;;
1100;643;;4900318812;;77;01.07.2015;-2000;ив;;
1100;643;;4900318200;;105;30.06.2015;-1000;ив;;
1100;643;;4900317955;;80;29.06.2015;-500;ив;;
1100;643;;4900317611;;134;29.06.2015;-1000;ив;;
1100;643;;4900317679;;8;29.06.2015;-1500;ив;;
1100;643;;4900317184;;7;26.06.2015;-500;ив;;
1100;643;;4900317184;;8;26.06.2015;-3500;ив;;
1100;101;;5000019201;;74;25.06.2015;39 500;ив;;
1100;101;;5000019242;;242;25.06.2015;12 500;ив;;
1100;643;;4900316505;;291;24.06.2015;-3000;ив;;
1100;643;;4900315744;;125;23.06.2015;-500;ив;;
1100;643;;4900315744;;126;23.06.2015;-2500;ив;;
1100;643;;4900315416;;87;22.06.2015;-1000;ив;;
1100;643;;4900315111;;169;19.06.2015;-2000;ив;;
1100;643;;4900314821;;216;19.06.2015;-8000;ив;;
1100;643;;4900313727;;46;17.06.2015;-1000;ив;;
1100;643;;4900313459;;73;16.06.2015;-2000;ив;;
1100;643;;4900313463;;52;16.06.2015;-500;ив;;
1100;643;;4900313422;;108;16.06.2015;-2000;ив;;
1100;643;;4900312761;;73;15.06.2015;-500;ив;;
1100;643;;4900312572;;13;15.06.2015;-500;ив;;
1100;643;;4900312461;;61;13.06.2015;-500;ив;;
1100;643;;4900312463;;149;13.06.2015;-500;ив;;
1100;643;;4900312461;;62;13.06.2015;-3500;ив;;
1100;643;;4900311371;;217;09.06.2015;-14000;ив;;
1100;643;;4900310761;;65;08.06.2015;-500;ив;;
1100;643;;4900310436;;5;08.06.2015;-500;ив;;
1100;643;;4900310020;;103;05.06.2015;-6000;ив;;
1100;101;;5000018841;;102;05.06.2015;6 000;ив;;
1100;643;;4900310321;;102;05.06.2015;-2500;ив;;
1100;643;;4900309703;;33;04.06.2015;-500;ив;;
1100;643;;4900309305;;146;03.06.2015;-4000;ив;;
1100;643;;4900309310;;98;03.06.2015;-3500;ив;;
1100;643;;4900309311;;18;03.06.2015;-500;ив;;
1100;643;;4900308370;;76;01.06.2015;-1000;ив;;
1100;643;;4900308393;;60;01.06.2015;-500;ив;;
1100;643;;4900308022;;138;01.06.2015;-1500;ив;;
1100;643;;4900307693;;51;29.05.2015;-2000;ив;;
1100;101;;5000018677;;148;28.05.2015;22 000;ив;;
1100;643;;4900306637;;33;27.05.2015;-500;ив;;
1100;643;;4900307033;;275;27.05.2015;-9000;ив;;
1100;643;;4900306290;;107;26.05.2015;-500;ив;;
1100;643;;4900306290;;108;26.05.2015;-1000;ив;;
1100;643;;4900306032;;2;25.05.2015;-500;ив;;
1100;643;;4900306010;;111;25.05.2015;-500;ив;;
1100;643;;4900306018;;75;25.05.2015;-500;ив;;
1100;643;;4900306014;;76;25.05.2015;-500;ив;;
1100;643;;4900306029;;147;25.05.2015;-1500;ив;;
1100;643;;4900305486;;140;22.05.2015;-5500;ив;;
1100;643;;4900304305;;115;20.05.2015;-2500;ив;;
1100;643;;4900304294;;85;20.05.2015;-1000;ив;;
1100;643;;4900304315;;147;20.05.2015;-1500;ив;;
1100;643;;4900303446;;86;18.05.2015;-500;ив;;
1100;643;;4900302515;;144;15.05.2015;-1000;ив;;
1100;643;;4900302523;;299;15.05.2015;-4000;ив;;
1100;643;;4900302523;;300;15.05.2015;-18000;ив;;
1100;643;;4900302523;;301;15.05.2015;-1000;ив;;
1100;643;;4900302889;;179;15.05.2015;-8000;ив;;
1100;643;;4900302044;;34;14.05.2015;-500;ив;;
1100;643;;4900302038;;21;14.05.2015;-500;ив;;
1100;101;;5000018305;;101;12.05.2015;18 000;ив;;
1100;643;;4900301431;;65;12.05.2015;-1000;ив;;
1100;643;;4900301429;;31;12.05.2015;-500;ив;;
1100;643;;4900301426;;60;12.05.2015;-2500;ив;;
1100;101;;5000018225;;118;07.05.2015;30 000;ив;;
1100;643;;4900298741;;134;30.04.2015;-5000;ив;;
1100;101;;5000018138;;36;29.04.2015;24 000;ив;;
1100;101;;5000018119;;127;29.04.2015;18 000;ив;;
1100;643;;4900297322;;199;27.04.2015;-3000;ив;;
1100;643;;4900297478;;266;27.04.2015;-500;ив;;
1100;643;;4900297549;;140;27.04.2015;-1000;ив;;
1100;643;;4900296986;;221;24.04.2015;-13500;ив;;
1100;643;;4900296095;;8;23.04.2015;-1000;ив;;
1100;643;;4900295943;;75;22.04.2015;-5000;ив;;
1100;643;;4900295854;;131;22.04.2015;-2000;ив;;
1100;101;;5000017934;;146;21.04.2015;39 000;ив;;
1100;643;;4900295253;;60;21.04.2015;-500;ив;;
1100;643;;4900295022;;16;21.04.2015;-1500;ив;;
1100;643;;4900295256;;112;21.04.2015;-2500;ив;;
1100;643;;4900295016;;68;21.04.2015;-500;ив;;
1100;643;;4900294821;;15;20.04.2015;-5000;ив;;
1100;643;;4900294748;;32;20.04.2015;-3000;ив;;
1100;102;;5000017894;;197;20.04.2015;-15000;ив;;
1100;101;;5000017895;;197;17.04.2015;15 000;ив;;
1100;101;;5000017893;;197;17.04.2015;15 000;ив;;
1100;643;;4900291813;;42;13.04.2015;-1000;ив;;
1100;643;;4900291787;;181;13.04.2015;-3000;ив;;
1100;643;;4900291787;;180;13.04.2015;-986;ив;;
1100;643;;4900290478;;76;08.04.2015;-2000;ив;;
1100;643;;4900290472;;15;08.04.2015;-500;ив;;
1100;901;;4900290078;;6;07.04.2015;-14;ив;;
1100;643;;4900290135;;99;07.04.2015;-1000;ив;;
1100;643;;4900289819;;86;07.04.2015;-500;ив;;
1100;643;;4900289101;;90;03.04.2015;-1500;ив;;
1100;643;;4900288722;;89;03.04.2015;-1000;ив;;
1100;643;;4900289129;;14;03.04.2015;-500;ив;;
1100;101;;5000017603;;86;02.04.2015;4 000;ив;;
1100;643;;4900287926;;159;01.04.2015;-5500;ив;;
1100;643;;4900287926;;161;01.04.2015;-4000;ив;;
1100;643;;4900287926;;160;01.04.2015;-2500;ив;;
1100;643;;4900287642;;125;31.03.2015;-2000;ив;;
1100;643;;4900287642;;126;31.03.2015;-500;ив;;
1100;643;;4900287022;;113;30.03.2015;-500;ив;;
1100;643;;4900286442;;31;27.03.2015;-2000;ив;;
1100;643;;4900286434;;113;27.03.2015;-3978;ив;;
1100;643;;4900285905;;44;26.03.2015;-500;ив;;
1100;901;;4900285882;;5;26.03.2015;-22;ив;;
1100;643;;4900284977;;67;24.03.2015;-500;ив;;
1100;643;;4900284981;;174;24.03.2015;-2000;ив;;
1100;643;;4900284968;;61;24.03.2015;-3000;ив;;
1100;643;;4900284974;;16;24.03.2015;-500;ив;;
1100;643;;4900284356;;60;23.03.2015;-1000;ив;;
1100;643;;4900284454;;21;23.03.2015;-500;ив;;
1100;643;;4900283816;;95;20.03.2015;-4500;ив;;
1100;643;;4900283663;;68;20.03.2015;-500;ив;;
1100;643;;4900283778;;95;20.03.2015;-4500;ив;;
1100;644;;4900283782;;95;20.03.2015;4 500;ив;;
1100;101;;5000017395;;101;19.03.2015;2 500;ив;;
1100;101;;5000017395;;178;19.03.2015;12 000;ив;;
1100;643;;4900282775;;198;18.03.2015;-15500;ив;;
1100;643;;4900281799;;76;16.03.2015;-500;ив;;
1100;643;;4900281368;;74;13.03.2015;-5500;ив;;
1100;643;;4900280758;;38;12.03.2015;-1500;ив;;
1100;643;;4900280757;;115;12.03.2015;-1500;ив;;
1100;643;;4900280133;;144;11.03.2015;-2500;ив;;
1100;643;;4900279319;;95;10.03.2015;-500;ив;;
1100;643;;4900278939;;68;06.03.2015;-4500;ив;;
1100;643;;4900278344;;80;05.03.2015;-1000;ив;;
1100;101;;5000017006;;134;05.03.2015;6 000;ив;;
1100;643;;4900278022;;142;04.03.2015;-18500;ив;;
1100;643;;4900278022;;141;04.03.2015;-3500;ив;;
1100;643;;4900277066;;19;03.03.2015;-4500;ив;;
1100;643;;4900276479;;1;02.03.2015;-2500;ив;;
1100;643;;4900276471;;39;02.03.2015;-3000;ив;;
1100;643;;4900276798;;184;02.03.2015;-500;ив;;
1100;643;;4900276719;;94;02.03.2015;-1000;ив;;
1100;643;;4900276178;;11;27.02.2015;-6000;ив;;
1100;643;;4900276164;;42;27.02.2015;-500;ив;;
1100;643;;4900274794;;42;25.02.2015;-500;ив;;
1100;643;;4900274820;;104;25.02.2015;-500;ив;;
1100;101;;5000016868;;146;25.02.2015;73 000;ив;;
1100;101;;5000016868;;105;25.02.2015;21 500;ив;;
1100;643;;4900274237;;203;24.02.2015;-1000;ив;;
1100;643;;4900274240;;3;24.02.2015;-1000;ив;;
1100;643;;4900273879;;58;20.02.2015;-5000;ив;;
1100;643;;4900273166;;146;19.02.2015;-1000;ив;;
1100;643;;4900272863;;126;18.02.2015;-16000;ив;;
1100;643;;4900271724;;54;16.02.2015;-500;ив;;
1100;643;;4900271691;;100;16.02.2015;-1000;ив;;
1100;643;;4900271489;;5;16.02.2015;-8000;ив;;
1100;643;;4900271525;;25;16.02.2015;-2500;ив;;
1100;101;;5000016581;;80;12.02.2015;37 000;ив;;
1100;643;;4900270097;;132;11.02.2015;-1000;ив;;
1100;643;;4900269557;;70;10.02.2015;-1000;ив;;
1100;643;;4900269518;;136;10.02.2015;-2000;ив;;
1100;643;;4900269030;;13;09.02.2015;-1000;ив;;
1100;643;;4900269047;;95;09.02.2015;-500;ив;;
1100;643;;4900269020;;3;09.02.2015;-500;ив;;
1100;643;;4900268604;;111;06.02.2015;-4000;ив;;
1100;643;;4900268596;;127;06.02.2015;-5500;ив;;
1100;643;;4900267324;;37;04.02.2015;-3000;ив;;
1100;643;;4900267331;;25;04.02.2015;-1000;ив;;
1100;643;;4900266500;;4;03.02.2015;-9000;ив;;
1100;643;;4900266410;;5;02.02.2015;-1500;ив;;
1100;101;;5000016292;;107;30.01.2015;30 000;ив;;
1100;643;;4900263565;;151;26.01.2015;-1000;ив;;
1100;643;;4900263202;;139;23.01.2015;-3000;ив;;
1100;643;;4900262501;;58;22.01.2015;-2000;ив;;
