Ьрђх№шры;;;;Ъ№рђъшщ ђхъёђ ьрђх№шрыр;;;;;Ч-ф;Шьџ 1
бъыф;ТФт;Ю;ФюъѓьЬђ№;;Яюч.;Ф/я№ютюфъш;Ъюы-тю т ХШ ттюфр;ХШТ;;
;;;;;;;;;;
1334692/;;;;TD схч BM, їрёђ.тћфт, 30 ъу, 300 ь(бЭпв);;;;;1100;жхэђ№.ёъырф-дшх№р
1100;101;;5000018305;;116;12.05.2015;60;ив;;
1100;101;;5000018138;;91;29.04.2015;30;ив;;
1100;101;;5000018119;;61;29.04.2015;12;ив;;
1100;643;;4900295854;;103;22.04.2015;-6;ив;;
1100;102;;5000017894;;70;20.04.2015;-6;ив;;
1100;101;;5000017893;;70;17.04.2015;6;ив;;
1100;101;;5000017895;;70;17.04.2015;6;ив;;
1100;643;;4900289819;;138;07.04.2015;-24;ив;;
1100;643;;4900289819;;137;07.04.2015;-24;ив;;
1100;643;;4900287022;;146;30.03.2015;-6;ив;;
1100;643;;4900284974;;11;24.03.2015;-6;ив;;
1100;643;;4900284977;;47;24.03.2015;-6;ив;;
1100;643;;4900284981;;117;24.03.2015;-6;ив;;
1100;643;;4900284981;;118;24.03.2015;-6;ив;;
1100;643;;4900281368;;181;13.03.2015;-6;ив;;
1100;643;;4900280163;;77;11.03.2015;-6;ив;;
1100;101;;5000017006;;59;05.03.2015;24;ив;;
1100;643;;4900277066;;105;03.03.2015;-6;ив;;
1100;643;;4900276719;;78;02.03.2015;-6;ив;;
1100;643;;4900276170;;55;27.02.2015;-6;ив;;
1100;643;;4900275630;;8;26.02.2015;-6;ив;;
1100;643;;4900274794;;32;25.02.2015;-6;ив;;
1100;101;;5000016681;;42;18.02.2015;36;ив;;
1100;643;;4900271719;;53;16.02.2015;-6;ив;;
1100;643;;4900271056;;98;13.02.2015;-6;ив;;
1100;101;;5000016581;;49;12.02.2015;54;ив;;
1100;643;;4900269047;;76;09.02.2015;-6;ив;;
1100;643;;4900269047;;77;09.02.2015;-6;ив;;
1100;643;;4900268596;;101;06.02.2015;-6;ив;;
1100;101;;5000016384;;32;05.02.2015;24;ив;;
1100;102;;5000016363;;147;05.02.2015;-12;ив;;
1100;102;;5000016366;;147;05.02.2015;-12;ив;;
1100;101;;5000016362;;147;04.02.2015;12;ив;;
1100;101;;5000016364;;147;04.02.2015;12;ив;;
1100;101;;5000016367;;147;04.02.2015;12;ив;;
1100;643;;4900266412;;23;02.02.2015;-6;ив;;
1100;702;;4900262717;;4;23.01.2015;-12;ив;;
1100;643;;4900260445;;147;16.01.2015;-6;ив;;
1100;643;;4900260445;;148;16.01.2015;-30;ив;;
1100;643;;4900260445;;149;16.01.2015;-6;ив;;
1100;643;;4900259046;;309;14.01.2015;-6;ив;;
1100;101;;5000015782;;100;13.01.2015;24;ив;;
1100;101;;5000015715;;43;30.12.2014;30;ив;;
1100;643;;4900254470;;137;26.12.2014;-6;ив;;
1100;643;;4900252676;;375;24.12.2014;-6;ив;;
1100;643;;4900252630;;375;23.12.2014;-6;ив;;
1100;644;;4900252669;;375;23.12.2014;6;ив;;
1100;643;;4900251570;;117;22.12.2014;-6;ив;;
1100;643;;4900251579;;46;22.12.2014;-6;ив;;
1100;643;;4900249565;;294;18.12.2014;-6;ив;;
1100;643;;4900249562;;38;18.12.2014;-6;ив;;
1100;643;;4900249562;;37;18.12.2014;-12;ив;;
1100;643;;4900248719;;131;17.12.2014;-6;ив;;
1100;643;;4900246163;;376;12.12.2014;-12;ив;;
1100;643;;4900244393;;161;10.12.2014;-6;ив;;
1100;643;;4900244393;;162;10.12.2014;-6;ив;;
1100;643;;4900243271;;132;08.12.2014;-12;ив;;
1100;101;;5000014806;;56;04.12.2014;30;ив;;
1100;101;;5000014749;;131;03.12.2014;12;ив;;
1100;643;;4900240259;;429;02.12.2014;-18;ив;;
1100;643;;4900239638;;256;01.12.2014;-12;ив;;
1100;643;;4900238152;;194;27.11.2014;-6;ив;;
1100;643;;4900235697;;159;21.11.2014;-12;ив;;
1100;643;;4900235076;;23;20.11.2014;-24;ив;;
1100;643;;4900235070;;220;20.11.2014;-6;ив;;
1100;643;;4900234215;;76;19.11.2014;-6;ив;;
1100;643;;4900232840;;110;17.11.2014;-12;ив;;
1100;101;;5000014320;;105;17.11.2014;6;ив;;
1100;101;;5000014006;;16;11.11.2014;36;ив;;
1100;643;;4900229607;;199;10.11.2014;-6;ив;;
1100;643;;4900229599;;99;10.11.2014;-6;ив;;
1100;643;;4900224319;;110;27.10.2014;-12;ив;;
1100;643;;4900223650;;119;24.10.2014;-6;ив;;
1100;643;;4900222564;;16;22.10.2014;-6;ив;;
1100;643;;4900221377;;87;20.10.2014;-6;ив;;
1100;643;;4900220375;;43;16.10.2014;-9;ив;;
1100;101;;5000013246;;81;09.10.2014;48;ив;;
1100;643;;4900215976;;76;06.10.2014;-6;ив;;
1100;901;;4900214623;;44;02.10.2014;-3;ив;;
1100;643;;4900214554;;243;01.10.2014;-12;ив;;
1100;643;;4900213340;;96;29.09.2014;-6;ив;;
1100;101;;5000012958;;46;26.09.2014;42;ив;;
1100;643;;4900211674;;68;24.09.2014;-12;ив;;
1100;643;;4900210649;;96;23.09.2014;-6;ив;;
1100;101;;5000012797;;40;19.09.2014;102;ив;;
1100;643;;4900208804;;122;17.09.2014;-12;ив;;
1100;643;;4900207169;;91;12.09.2014;-12;ив;;
1100;101;;5000012422;;33;03.09.2014;42;ив;;
1100;643;;4900197693;;175;20.08.2014;-18;ив;;
1100;643;;4900196635;;104;19.08.2014;-12;ив;;
1100;643;;4900197139;;95;19.08.2014;-12;ив;;
1100;643;;4900196156;;115;18.08.2014;-6;ив;;
1100;643;;4900194294;;248;12.08.2014;-12;ив;;
1100;643;;4900194282;;52;12.08.2014;-6;ив;;
1100;643;;4900193296;;110;08.08.2014;-6;ив;;
1100;643;;4900192148;;213;06.08.2014;-12;ив;;
1100;643;;4900192148;;212;06.08.2014;-12;ив;;
1100;101;;5000011731;;73;06.08.2014;42;ив;;
1100;643;;4900191365;;181;05.08.2014;-12;ив;;
1100;101;;5000011626;;102;01.08.2014;42;ив;;
1100;643;;4900186669;;203;23.07.2014;-6;ив;;
1100;643;;4900185506;;97;21.07.2014;-6;ив;;
1100;643;;4900184020;;82;16.07.2014;-6;ив;;
1100;643;;4900181007;;141;09.07.2014;-18;ив;;
1100;643;;4900179591;;105;04.07.2014;-6;ив;;
1100;643;;4900179262;;225;03.07.2014;-6;ив;;
1100;101;;5000010909;;76;01.07.2014;36;ив;;
1100;101;;5000010849;;60;27.06.2014;36;ив;;
1100;643;;4900172490;;88;16.06.2014;-12;ив;;
1100;643;;4900170072;;147;06.06.2014;-18;ив;;
1100;643;;4900167733;;112;30.05.2014;-6;ив;;
1100;643;;4900166598;;209;28.05.2014;-6;ив;;
1100;643;;4900165786;;121;27.05.2014;-6;ив;;
1100;643;;4900165480;;117;26.05.2014;-12;ив;;
1100;643;;4900164967;;137;23.05.2014;-18;ив;;
1100;643;;4900163731;;85;21.05.2014;-6;ив;;
1100;643;;4900163676;;127;21.05.2014;-6;ив;;
1100;643;;4900162836;;67;19.05.2014;-6;ив;;
1100;643;;4900162826;;72;19.05.2014;-6;ив;;
1100;643;;4900159826;;20;12.05.2014;-6;ив;;
1100;643;;4900159834;;14;12.05.2014;-18;ив;;
1100;643;;4900160114;;82;12.05.2014;-12;ив;;
1100;643;;4900159664;;138;08.05.2014;-36;ив;;
1100;101;;5000009635;;21;06.05.2014;174;ив;;
1100;643;;4900147127;;131;04.04.2014;-6;ив;;
1100;643;;4900146817;;136;03.04.2014;-6;ив;;
1100;643;;4900146135;;145;02.04.2014;-6;ив;;
1100;643;;4900145138;;99;31.03.2014;-6;ив;;
1100;101;;5000008660;;136;25.03.2014;24;ив;;
1100;643;;4900142344;;71;24.03.2014;-6;ив;;
1100;643;;4900140165;;180;18.03.2014;-6;ив;;
1100;643;;4900140165;;179;18.03.2014;-6;ив;;
1100;643;;4900139780;;91;17.03.2014;-6;ив;;
1100;101;;5000008418;;29;14.03.2014;6;ив;;
1100;643;;4900137924;;69;12.03.2014;-6;ив;;
1100;643;;4900137273;;77;11.03.2014;-12;ив;;
1100;643;;4900136730;;307;07.03.2014;-6;ив;;
1100;643;;4900136730;;306;07.03.2014;-6;ив;;
1100;643;;4900136730;;308;07.03.2014;-12;ив;;
1100;643;;4900136191;;163;06.03.2014;-12;ив;;
1100;643;;4900135580;;176;05.03.2014;-6;ив;;
1100;643;;4900135580;;175;05.03.2014;-6;ив;;
1100;643;;4900134752;;124;04.03.2014;-6;ив;;
1100;643;;4900131607;;79;24.02.2014;-6;ив;;
1100;643;;4900128684;;113;17.02.2014;-12;ив;;
1100;101;;5000007505;;45;07.02.2014;6;ив;;
1100;643;;4900124502;;74;05.02.2014;-12;ив;;
1100;643;;4900123497;;150;03.02.2014;-6;ив;;
1100;643;;4900122902;;57;03.02.2014;-6;ив;;
1100;643;;4900118461;;89;20.01.2014;-6;ив;;
1100;101;;5000007044;;111;17.01.2014;6;ив;;
1100;101;;5000007040;;19;17.01.2014;12;ив;;
1100;643;;4900112682;;108;26.12.2013;-6;ив;;
1100;643;;4900110600;;79;23.12.2013;-12;ив;;
1100;643;;4900109954;;208;20.12.2013;-12;ив;;
1100;101;;5000006506;;42;17.12.2013;6;ив;;
1100;643;;4900107524;;104;16.12.2013;-6;ив;;
1100;643;;4900106755;;197;13.12.2013;-6;ив;;
1100;643;;4900103411;;299;05.12.2013;-6;ив;;
1100;643;;4900102322;;147;03.12.2013;-6;ив;;
1100;643;;4900102320;;138;03.12.2013;-6;ив;;
1100;643;;4900101239;;444;30.11.2013;-18;ив;;
1100;643;;4900100880;;132;29.11.2013;-6;ив;;
1100;101;;5000006072;;42;27.11.2013;42;ив;;
1100;643;;4900094813;;112;14.11.2013;-6;ив;;
1100;643;;4900092076;;88;07.11.2013;-6;ив;;
1100;643;;4900091122;;117;05.11.2013;-6;ив;;
1100;643;;4900091122;;118;05.11.2013;-6;ив;;
1100;643;;4900089286;;227;29.10.2013;-6;ив;;
1100;643;;4900084224;;166;15.10.2013;-12;ив;;
1100;643;;4900083849;;150;14.10.2013;-6;ив;;
1100;643;;4900079556;;231;01.10.2013;-18;ив;;
1100;101;;5000004657;;44;25.09.2013;60;ив;;
1100;643;;4900076311;;187;20.09.2013;-12;ив;;
1100;643;;4900076311;;188;20.09.2013;-12;ив;;
1100;643;;4900075295;;90;18.09.2013;-6;ив;;
1100;643;;4900074976;;35;17.09.2013;-12;ив;;
1100;643;;4900074977;;154;17.09.2013;-12;ив;;
1100;101;;5000004489;;10;17.09.2013;60;ив;;
1100;643;;4900073088;;74;11.09.2013;-6;ив;;
1100;643;;4900071062;;178;05.09.2013;-12;ив;;
1100;643;;4900071062;;177;05.09.2013;-6;ив;;
1100;643;;4900070089;;203;03.09.2013;-6;ив;;
1100;643;;4900069212;;175;30.08.2013;-12;ив;;
1100;643;;4900068435;;104;29.08.2013;-6;ив;;
1100;643;;4900067792;;67;27.08.2013;-12;ив;;
1100;643;;4900067038;;188;26.08.2013;-6;ив;;
1100;643;;4900065787;;98;21.08.2013;-6;ив;;
1100;643;;4900063373;;157;13.08.2013;-6;ив;;
1100;643;;4900062999;;161;12.08.2013;-6;ив;;
1100;643;;4900059793;;139;01.08.2013;-18;ив;;
1100;643;;4900059116;;116;31.07.2013;-6;ив;;
1100;643;;4900059116;;117;31.07.2013;-6;ив;;
1100;643;;4900057561;;141;25.07.2013;-6;ив;;
1100;643;;4900056874;;340;23.07.2013;-12;ив;;
1100;101;;5000003178;;63;19.07.2013;60;ив;;
1100;101;;5000002998;;44;09.07.2013;60;ив;;
1100;101;;5000002935;;21;05.07.2013;60;ив;;
1100;643;;4900051469;;211;05.07.2013;-6;ив;;
1100;643;;4900049970;;168;01.07.2013;-18;ив;;
1100;643;;4900049970;;169;01.07.2013;-6;ив;;
1100;643;;4900049008;;89;27.06.2013;-6;ив;;
1100;643;;4900048180;;380;25.06.2013;-12;ив;;
1100;643;;4900040917;;140;31.05.2013;-12;ив;;
1100;643;;4900040282;;160;30.05.2013;-6;ив;;
1100;643;;4900039691;;391;28.05.2013;-12;ив;;
1100;643;;4900036071;;202;16.05.2013;-6;ив;;
1100;643;;4900036071;;203;16.05.2013;-6;ив;;
1100;643;;4900034844;;123;13.05.2013;-12;ив;;
1100;643;;4900033096;;289;30.04.2013;-6;ив;;
1100;643;;4900032034;;119;26.04.2013;-12;ив;;
1100;643;;4900031842;;168;26.04.2013;-24;ив;;
1100;643;;4900029635;;67;19.04.2013;-12;ив;;
1100;643;;4900029635;;66;19.04.2013;-24;ив;;
1100;643;;4900028005;;132;15.04.2013;-12;ив;;
1100;101;;5000001465;;30;12.04.2013;30;ив;;
1100;643;;4900027344;;122;12.04.2013;-12;ив;;
1100;643;;4900025589;;302;08.04.2013;-12;ив;;
1100;643;;4900024222;;105;03.04.2013;-12;ив;;
1100;643;;4900023697;;223;01.04.2013;-18;ив;;
1100;101;;5000001082;;16;21.03.2013;36;ив;;
1100;643;;4900019794;;82;19.03.2013;-6;ив;;
1100;101;;5000000946;;34;12.03.2013;36;ив;;
1100;102;;5000000848;;34;05.03.2013;-36;ив;;
1100;643;;4900015560;;126;04.03.2013;-6;ив;;
1100;101;;5000000847;;34;04.03.2013;36;ив;;
1100;643;;4900013631;;177;25.02.2013;-6;ив;;
1100;643;;4900013279;;56;25.02.2013;-6;ив;;
1100;643;;4900011979;;56;20.02.2013;-6;ив;;
1100;101;;5000000580;;39;20.02.2013;36;ив;;
1100;101;;5000000499;;102;15.02.2013;36;ив;;
1100;101;;5000000437;;118;12.02.2013;36;ив;;
1100;643;;4900009300;;126;11.02.2013;-6;ив;;
1100;101;;5000000393;;30;08.02.2013;90;ив;;
1100;643;;4900006294;;37;31.01.2013;-6;ив;;
1100;643;;4900005352;;106;29.01.2013;-6;ив;;
1100;643;;4900004678;;107;25.01.2013;-6;ив;;
1100;643;;4900003010;;135;21.01.2013;-6;ив;;
1100;643;;4900003057;;157;21.01.2013;-12;ив;;
1100;643;;4900003055;;147;21.01.2013;-6;ив;;
1100;643;;4900003058;;124;21.01.2013;-18;ив;;
1100;643;;4900002224;;178;17.01.2013;-6;ив;;
1100;643;;4900002042;;96;17.01.2013;-6;ив;;
1100;643;;4900001270;;183;15.01.2013;-6;ив;;
1100;643;;4900000935;;21;14.01.2013;-6;ив;;
1100;101;;5000000001;;77;05.01.2013;120;ив;;
1100;561;;4900000017;;615;31.12.2012;24;ив;;
1100;561;;4900000017;;614;31.12.2012;24;ив;;
;;;;;;;;;;
4932532/;;;;TD схч BM, яюыэ.тћфт, 30 ъу, 350 ьь, ъья;;;;;1100;жхэђ№.ёъырф-дшх№р
1100;643;;4900829687;;36;26.07.2018;-6;ив;;
1100;643;;4900829369;;19;26.07.2018;-12;ив;;
1100;643;;4900827746;;4;24.07.2018;-6;ив;;
1100;643;;4900827984;;42;24.07.2018;-6;ив;;
1100;643;;4900827308;;15;23.07.2018;-6;ив;;
1100;643;;4900827379;;31;23.07.2018;-6;ив;;
1100;643;;4900826167;;80;20.07.2018;-6;ив;;
1100;643;;4900825828;;35;20.07.2018;-6;ив;;
1100;643;;4900824583;;108;18.07.2018;-6;ив;;
1100;643;;4900824463;;89;18.07.2018;-6;ив;;
1100;643;;4900823789;;24;17.07.2018;-6;ив;;
1100;643;;4900823812;;50;17.07.2018;-6;ив;;
1100;643;;4900822349;;104;16.07.2018;-12;ив;;
1100;643;;4900822646;;19;16.07.2018;-12;ив;;
1100;643;;4900821639;;70;13.07.2018;-6;ив;;
1100;643;;4900820384;;35;12.07.2018;-6;ив;;
1100;643;;4900820125;;94;11.07.2018;-6;ив;;
1100;643;;4900818475;;19;09.07.2018;-6;ив;;
1100;643;;4900818180;;36;09.07.2018;-12;ив;;
1100;643;;4900818311;;13;09.07.2018;-6;ив;;
1100;643;;4900816549;;33;05.07.2018;-12;ив;;
1100;643;;4900816579;;19;05.07.2018;-6;ив;;
1100;643;;4900816724;;75;05.07.2018;-18;ив;;
1100;643;;4900815342;;66;04.07.2018;-6;ив;;
1100;643;;4900814949;;103;03.07.2018;-12;ив;;
1100;643;;4900815058;;65;03.07.2018;-18;ив;;
1100;643;;4900813714;;37;02.07.2018;-6;ив;;
1100;643;;4900813093;;22;29.06.2018;-6;ив;;
1100;643;;4900813192;;28;29.06.2018;-6;ив;;
1100;643;;4900811872;;26;28.06.2018;-6;ив;;
1100;643;;4900811020;;89;27.06.2018;-6;ив;;
1100;643;;4900811289;;55;27.06.2018;-6;ив;;
1100;643;;4900810176;;26;26.06.2018;-12;ив;;
1100;643;;4900810207;;115;26.06.2018;-6;ив;;
1100;643;;4900810207;;116;26.06.2018;-72;ив;;
1100;643;;4900808284;;27;22.06.2018;-6;ив;;
1100;101;;5000042996;;86;22.06.2018;324;ив;;
1100;643;;4900807257;;38;21.06.2018;-12;ив;;
1100;643;;4900807985;;29;21.06.2018;-18;ив;;
1100;643;;4900807962;;7;21.06.2018;-12;ив;;
1100;643;;4900807716;;16;21.06.2018;-6;ив;;
1100;643;;4900807845;;41;21.06.2018;-24;ив;;
1100;643;;4900806595;;58;20.06.2018;-12;ив;;
1100;643;;4900806643;;68;20.06.2018;-6;ив;;
1100;643;;4900806919;;59;20.06.2018;-6;ив;;
1100;643;;4900805590;;1;19.06.2018;-204;ив;;
1100;643;;4900804820;;33;18.06.2018;-12;ив;;
1100;643;;4900803475;;11;15.06.2018;-6;ив;;
1100;101;;5000042782;;90;15.06.2018;324;ив;;
1100;643;;4900803332;;26;14.06.2018;-30;ив;;
1100;643;;4900803312;;9;14.06.2018;-12;ив;;
1100;643;;4900803261;;49;14.06.2018;-12;ив;;
1100;101;;5000042668;;95;13.06.2018;72;ив;;
1100;643;;4900799239;;37;07.06.2018;-72;ив;;
1100;643;;4900798199;;5;06.06.2018;-12;ив;;
1100;643;;4900798283;;74;06.06.2018;-6;ив;;
1100;643;;4900798600;;95;06.06.2018;-12;ив;;
1100;643;;4900798825;;20;06.06.2018;-18;ив;;
1100;643;;4900798064;;54;05.06.2018;-6;ив;;
1100;101;;5000042404;;47;04.06.2018;126;ив;;
1100;643;;4900791932;;80;28.05.2018;-6;ив;;
1100;101;;5000042133;;24;25.05.2018;6;ив;;
1100;643;;4900788262;;34;21.05.2018;-6;ив;;
1100;643;;4900786330;;59;17.05.2018;-6;ив;;
1100;643;;4900785126;;25;16.05.2018;-6;ив;;
1100;643;;4900785041;;11;16.05.2018;-6;ив;;
1100;643;;4900784647;;18;15.05.2018;-6;ив;;
1100;643;;4900784011;;31;15.05.2018;-36;ив;;
1100;643;;4900783073;;14;14.05.2018;-12;ив;;
1100;643;;4900783600;;47;14.05.2018;-6;ив;;
1100;643;;4900783588;;35;14.05.2018;-12;ив;;
1100;643;;4900783297;;63;14.05.2018;-30;ив;;
1100;643;;4900783111;;61;14.05.2018;-6;ив;;
1100;643;;4900782256;;44;11.05.2018;-6;ив;;
1100;643;;4900782780;;79;11.05.2018;-12;ив;;
1100;643;;4900782811;;19;11.05.2018;-6;ив;;
1100;643;;4900782179;;27;11.05.2018;-24;ив;;
1100;643;;4900781654;;40;10.05.2018;-12;ив;;
1100;643;;4900781654;;39;10.05.2018;-12;ив;;
1100;643;;4900781580;;47;10.05.2018;-6;ив;;
1100;643;;4900781522;;21;10.05.2018;-84;ив;;
1100;101;;5000041579;;73;07.05.2018;66;ив;;
1100;643;;4900779579;;89;07.05.2018;-12;ив;;
1100;643;;4900779795;;35;07.05.2018;-6;ив;;
1100;643;;4900779443;;23;04.05.2018;-36;ив;;
1100;643;;4900779440;;25;04.05.2018;-30;ив;;
1100;643;;4900779406;;144;04.05.2018;-12;ив;;
1100;643;;4900779129;;25;04.05.2018;-6;ив;;
1100;643;;4900779327;;179;04.05.2018;-12;ив;;
1100;101;;5000041540;;122;03.05.2018;126;ив;;
1100;101;;5000041503;;150;03.05.2018;216;ив;;
1100;643;;4900776173;;122;27.04.2018;-6;ив;;
1100;643;;4900775537;;91;26.04.2018;-12;ив;;
1100;643;;4900775193;;37;26.04.2018;-6;ив;;
1100;643;;4900774944;;2;25.04.2018;-12;ив;;
1100;643;;4900774837;;130;25.04.2018;-6;ив;;
1100;101;;5000041283;;30;23.04.2018;42;ив;;
1100;643;;4900769499;;25;17.04.2018;-12;ив;;
1100;643;;4900769250;;32;17.04.2018;-6;ив;;
1100;643;;4900766663;;52;12.04.2018;-30;ив;;
1100;643;;4900765958;;134;11.04.2018;-6;ив;;
1100;643;;4900765613;;62;11.04.2018;-6;ив;;
1100;101;;5000040992;;39;11.04.2018;18;ив;;
1100;643;;4900764499;;22;10.04.2018;-36;ив;;
1100;643;;4900764499;;21;10.04.2018;-6;ив;;
1100;101;;5000040885;;125;09.04.2018;42;ив;;
1100;643;;4900764263;;30;09.04.2018;-6;ив;;
1100;643;;4900764137;;64;09.04.2018;-12;ив;;
1100;643;;4900763663;;8;09.04.2018;-6;ив;;
1100;643;;4900763230;;51;06.04.2018;-6;ив;;
1100;643;;4900762823;;55;06.04.2018;-6;ив;;
1100;101;;5000040823;;80;06.04.2018;36;ив;;
1100;643;;4900762088;;28;05.04.2018;-6;ив;;
1100;643;;4900762155;;18;05.04.2018;-6;ив;;
1100;643;;4900762414;;16;05.04.2018;-18;ив;;
1100;643;;4900760887;;25;03.04.2018;-6;ив;;
1100;643;;4900760887;;26;03.04.2018;-6;ив;;
1100;643;;4900760149;;51;02.04.2018;-12;ив;;
1100;643;;4900758555;;101;30.03.2018;-12;ив;;
1100;643;;4900758082;;16;29.03.2018;-6;ив;;
1100;643;;4900757861;;20;29.03.2018;-6;ив;;
1100;643;;4900757821;;14;29.03.2018;-12;ив;;
1100;643;;4900757411;;47;28.03.2018;-6;ив;;
1100;643;;4900757277;;90;28.03.2018;-12;ив;;
1100;643;;4900757446;;49;28.03.2018;-18;ив;;
1100;643;;4900756523;;29;27.03.2018;-6;ив;;
1100;643;;4900756072;;11;27.03.2018;-48;ив;;
1100;643;;4900755735;;93;26.03.2018;-12;ив;;
1100;643;;4900755699;;25;26.03.2018;-6;ив;;
1100;643;;4900753821;;55;22.03.2018;-6;ив;;
1100;643;;4900753314;;19;22.03.2018;-6;ив;;
1100;643;;4900751596;;29;20.03.2018;-60;ив;;
1100;643;;4900752043;;17;20.03.2018;-6;ив;;
1100;643;;4900752058;;24;20.03.2018;-6;ив;;
1100;643;;4900751210;;61;19.03.2018;-12;ив;;
1100;643;;4900751243;;14;19.03.2018;-6;ив;;
1100;643;;4900748904;;30;15.03.2018;-18;ив;;
1100;643;;4900749460;;26;15.03.2018;-12;ив;;
1100;643;;4900748271;;52;14.03.2018;-6;ив;;
1100;101;;5000040165;;137;14.03.2018;78;ив;;
1100;643;;4900747481;;64;13.03.2018;-12;ив;;
1100;101;;5000040092;;44;12.03.2018;72;ив;;
1100;643;;4900746672;;5;12.03.2018;-12;ив;;
1100;643;;4900745528;;54;07.03.2018;-18;ив;;
1100;643;;4900744323;;52;06.03.2018;-6;ив;;
1100;102;;5000039994;;57;06.03.2018;-84;ив;;
1100;643;;4900744323;;51;06.03.2018;-12;ив;;
1100;643;;4900744208;;20;06.03.2018;-6;ив;;
1100;643;;4900744290;;42;06.03.2018;-6;ив;;
1100;643;;4900744323;;50;06.03.2018;-6;ив;;
1100;101;;5000039995;;57;05.03.2018;84;ив;;
1100;643;;4900744043;;55;05.03.2018;-12;ив;;
1100;101;;5000039992;;57;05.03.2018;84;ив;;
1100;643;;4900743198;;159;02.03.2018;-6;ив;;
1100;643;;4900742681;;111;02.03.2018;-6;ив;;
1100;643;;4900742643;;50;02.03.2018;-12;ив;;
1100;643;;4900741681;;38;01.03.2018;-6;ив;;
1100;643;;4900739799;;59;27.02.2018;-6;ив;;
1100;101;;5000039834;;66;26.02.2018;192;ив;;
1100;643;;4900738509;;24;22.02.2018;-18;ив;;
1100;643;;4900737511;;57;21.02.2018;-6;ив;;
1100;643;;4900737670;;140;21.02.2018;-6;ив;;
1100;643;;4900736275;;45;20.02.2018;-12;ив;;
1100;643;;4900736975;;44;20.02.2018;-12;ив;;
1100;101;;5000039647;;94;19.02.2018;12;ив;;
1100;643;;4900734945;;110;16.02.2018;-6;ив;;
1100;643;;4900733891;;47;15.02.2018;-12;ив;;
1100;643;;4900734214;;30;15.02.2018;-18;ив;;
1100;643;;4900733081;;34;14.02.2018;-6;ив;;
1100;643;;4900732599;;32;13.02.2018;-6;ив;;
1100;643;;4900732712;;45;13.02.2018;-6;ив;;
1100;643;;4900731743;;29;12.02.2018;-6;ив;;
1100;643;;4900731368;;45;12.02.2018;-12;ив;;
1100;643;;4900730817;;129;09.02.2018;-12;ив;;
1100;643;;4900730784;;100;09.02.2018;-6;ив;;
1100;643;;4900730077;;43;08.02.2018;-36;ив;;
1100;101;;5000039355;;88;07.02.2018;54;ив;;
1100;643;;4900728410;;49;06.02.2018;-12;ив;;
1100;643;;4900727603;;41;05.02.2018;-6;ив;;
1100;643;;4900727416;;18;05.02.2018;-6;ив;;
1100;643;;4900725598;;29;01.02.2018;-18;ив;;
1100;643;;4900725227;;70;31.01.2018;-12;ив;;
1100;643;;4900725133;;71;31.01.2018;-6;ив;;
1100;643;;4900724133;;33;30.01.2018;-6;ив;;
1100;643;;4900724364;;18;30.01.2018;-6;ив;;
1100;643;;4900724500;;7;30.01.2018;-6;ив;;
1100;643;;4900724505;;16;30.01.2018;-6;ив;;
1100;643;;4900724611;;149;30.01.2018;-6;ив;;
1100;643;;4900723654;;28;29.01.2018;-12;ив;;
1100;643;;4900722376;;60;26.01.2018;-6;ив;;
1100;643;;4900722143;;36;25.01.2018;-6;ив;;
1100;643;;4900720250;;43;23.01.2018;-18;ив;;
1100;643;;4900719564;;36;22.01.2018;-6;ив;;
1100;643;;4900717760;;38;18.01.2018;-6;ив;;
1100;643;;4900717792;;45;18.01.2018;-6;ив;;
1100;643;;4900717600;;52;18.01.2018;-6;ив;;
1100;643;;4900717366;;41;18.01.2018;-6;ив;;
1100;643;;4900716356;;23;16.01.2018;-6;ив;;
1100;643;;4900716253;;35;16.01.2018;-6;ив;;
1100;643;;4900716172;;18;16.01.2018;-48;ив;;
1100;643;;4900716172;;17;16.01.2018;-24;ив;;
1100;101;;5000038801;;45;16.01.2018;210;ив;;
1100;643;;4900715451;;38;15.01.2018;-6;ив;;
1100;643;;4900715568;;48;15.01.2018;-6;ив;;
1100;643;;4900714673;;98;12.01.2018;-6;ив;;
1100;643;;4900714704;;23;12.01.2018;-6;ив;;
1100;643;;4900714086;;60;11.01.2018;-6;ив;;
1100;643;;4900713643;;22;11.01.2018;-24;ив;;
1100;643;;4900713079;;55;10.01.2018;-6;ив;;
1100;101;;5000038637;;37;09.01.2018;90;ив;;
1100;701;;4900712071;;4;09.01.2018;6;ив;;
1100;643;;4900712348;;27;09.01.2018;-6;ив;;
1100;643;;4900712440;;23;09.01.2018;-6;ив;;
1100;643;;4900709610;;78;27.12.2017;-12;ив;;
1100;643;;4900708997;;45;26.12.2017;-6;ив;;
1100;643;;4900708975;;101;26.12.2017;-6;ив;;
1100;643;;4900708745;;119;26.12.2017;-18;ив;;
